"","district_reporting","total_settlements","school_attend_boys_perc","school_attend_girls_perc","no_edu_children_perc","children_removed_perc","no_edu_children","school_not_attend_boys","school_not_attend_girls","children_removed","htr_eie_score","htr_eie_rank","htr_eie_rank_high","protect_incident_extreme_perc","protect_incident_severe_perc","gbv_incidents_perc","phys_injury_perc","no_tazkira_perc","explosive_extreme_perc","explosive_severe_perc","explosive_stress_perc","safety_rating_perc","protect_incident_extreme","protect_incident_severe","gbv_incidents","phys_injury","no_tazkira","explosive_extreme","explosive_severe","explosive_stress","safety_rating","htr_prot_score","htr_prot_rank","htr_prot_rank_high","nutrition_no_access_perc","malnut_extreme_perc","malnut_severe_perc","malnut_stress_perc","nutrition_no_access","malnut_extreme","malnut_severe","malnut_stress","malnutrition_score","htr_nut_score","htr_nut_rank","htr_nut_rank_high","unprotect_water_extreme_perc.x","unprotect_water_severe_perc.x","waste_disposal_severe_perc.x","water_no_access_perc.x","soap_access_perc.x","unprotect_water_extreme.x","unprotect_water_severe.x","waste_disposal_severe.x","water_no_access.x","soap_access.x","htr_wash_score.x","htr_wash_rank.x","htr_wash_high.x","hunger_extreme_perc","hunger_severe_perc","borrow_extreme_perc","borrow_severe_perc","reduced_food_extreme_perc","reduced_food_severe_perc","livestock_impact_extreme_perc","livestock_impact_severe_perc","ag_impact_extreme_perc","ag_impact_severe_perc","hunger_extreme","hunger_severe","borrow_extreme","borrow_severe","reduced_food_extreme","reduced_food_severe","livestock_impact_extreme","livestock_impact_severe","ag_impact_extreme","ag_impact_severe","htr_fsa_score","htr_fsa_rank","htr_fsa_rank_high","unprotect_water_extreme_perc.y","unprotect_water_severe_perc.y","waste_disposal_severe_perc.y","water_no_access_perc.y","soap_access_perc.y","unprotect_water_extreme.y","unprotect_water_severe.y","waste_disposal_severe.y","water_no_access.y","soap_access.y","htr_wash_score.y","htr_wash_rank.y","htr_wash_high.y","shelter_type_severe_perc","no_shelter_open_perc","shelter_destroyed_extreme_perc","shelter_destroyed_severe_perc","nfi_market_perc","shelter_type_severe","no_shelter_open","shelter_destroyed_extreme","shelter_destroyed_severe","nfi_market","htr_esnfi_score","htr_esnfi_rank","htr_esnfi_rank_high","more_people_died_perc","health_functioning_access_perc","health_closed_perc","birth_hospital_perc","health_prio_perc","more_people_died","health_functioning_access","health_closed","birth_hospital","health_prio","htr_health_score","htr_health_rank","htr_health_rank_high","coping_consumed_seed_perc.x","coping_beg_charity_perc.x","coping_sold_land_perc.x","coping_consumed_seed_perc.y","coping_beg_charity_perc.y","coping_sold_land_perc.y"
"48","khan_abad",28,0.214285714285714,0.821428571428571,0.178571428571429,0.714285714285714,17.8571428571429,21.4285714285714,164.285714285714,285.714285714286,346.428571428572,4,1,0.571428571428571,0.642857142857143,0.0714285714285714,0.428571428571429,0,0.25,0.0714285714285714,0.178571428571429,0.142857142857143,171.428571428571,128.571428571429,21.4285714285714,128.571428571429,0,75,14.2857142857143,17.8571428571429,14.2857142857143,571.428571428572,4,1,0.964285714285714,0.142857142857143,0.678571428571429,0.178571428571429,96.4285714285714,42.8571428571429,135.714285714286,17.8571428571429,17.8571428571429,114.285714285714,4,1,0.178571428571429,0.107142857142857,0.75,0.107142857142857,0,53.5714285714286,21.4285714285714,75,21.4285714285714,0,171.428571428571,4,1,0,0.107142857142857,0.25,0.357142857142857,0.0357142857142857,0.142857142857143,0.214285714285714,0.107142857142857,0.107142857142857,0.214285714285714,0,10.7142857142857,50,35.7142857142857,7.14285714285714,14.2857142857143,64.2857142857143,21.4285714285714,32.1428571428571,42.8571428571429,278.571428571429,4,1,0.178571428571429,0.107142857142857,0.75,0.107142857142857,0,53.5714285714286,21.4285714285714,75,21.4285714285714,0,171.428571428571,4,1,0,0.428571428571429,0.142857142857143,0.214285714285714,0.142857142857143,0,85.7142857142857,42.8571428571429,42.8571428571429,14.2857142857143,185.714285714286,4,1,0.285714285714286,0.285714285714286,0.148148148148148,0.464285714285714,0.678571428571429,57.1428571428571,28.5714285714286,44.4444444444444,46.4285714285714,67.8571428571429,244.444444444444,4,1,0.964285714285714,1,0.785714285714286,0.964285714285714,1,0.785714285714286
"49","khas_kunar",20,0,0.15,0,0,0,0,30,0,0,1,0,0.1,0.05,0.45,0.05,0,0.05,0.05,0,0.05,30,10,135,15,0,15,10,0,5,220,4,1,0.65,0.9,0.1,0,65,270,20,0,270,335,4,1,0.05,0.25,0,0.15,0.3,15,50,0,30,30,125,4,1,0.1,0.55,0.75,0.25,0.1,0.1,0.25,0.2,0,0.3,20,55,150,25,20,10,75,40,0,60,455,4,1,0.05,0.25,0,0.15,0.3,15,50,0,30,30,125,4,1,0,0.2,0,0.05,0.65,0,40,0,10,65,115,4,1,0.25,0.1,0.05,0.35,0.5,50,10,15,35,50,160,4,1,1,1,0.55,1,1,0.55
"50","khas_uruzgan",46,0.41304347826087,0.760869565217391,0.41304347826087,0.173913043478261,41.304347826087,41.304347826087,152.173913043478,69.5652173913043,193.478260869565,4,1,0.304347826086957,0.0869565217391304,0.195652173913043,0.347826086956522,0.260869565217391,0.217391304347826,0.0217391304347826,0,0.195652173913043,91.304347826087,17.3913043478261,58.695652173913,104.347826086957,26.0869565217391,65.2173913043478,4.34782608695652,0,19.5652173913043,386.956521739131,4,1,0.673913043478261,0.543478260869565,0.456521739130435,0,67.3913043478261,163.04347826087,91.304347826087,0,163.04347826087,230.434782608696,4,1,0,0.652173913043478,0.978260869565217,0.0869565217391304,0.0217391304347826,0,130.434782608696,97.8260869565217,17.3913043478261,2.17391304347826,247.826086956522,4,1,0.0434782608695652,0.0869565217391304,0.130434782608696,0.652173913043478,0.0869565217391304,0.347826086956522,0.152173913043478,0.239130434782609,0.0217391304347826,0.5,8.69565217391304,8.69565217391304,26.0869565217391,65.2173913043478,17.3913043478261,34.7826086956522,45.6521739130435,47.8260869565217,6.52173913043478,100,360.869565217391,4,1,0,0.652173913043478,0.978260869565217,0.0869565217391304,0.0217391304347826,0,130.434782608696,97.8260869565217,17.3913043478261,2.17391304347826,247.826086956522,4,1,0.0869565217391304,0.173913043478261,0.0434782608695652,0.108695652173913,0.760869565217391,17.3913043478261,34.7826086956522,13.0434782608696,21.7391304347826,76.0869565217391,163.04347826087,4,1,0.311111111111111,0.41304347826087,0.260869565217391,0.565217391304348,0.673913043478261,62.2222222222222,41.304347826087,78.2608695652174,56.5217391304348,67.3913043478261,305.700483091788,4,1,0.869565217391304,0.543478260869565,0.717391304347826,0.869565217391304,0.543478260869565,0.717391304347826
"51","khogyani",39,0.282051282051282,0.512820512820513,0.333333333333333,0.289473684210526,33.3333333333333,28.2051282051282,102.564102564103,115.789473684211,205.533063427801,4,1,0.435897435897436,0.512820512820513,0.333333333333333,0.297297297297297,0.0256410256410256,0.307692307692308,0.384615384615385,0.256410256410256,0.358974358974359,130.769230769231,102.564102564103,100,89.1891891891892,2.56410256410256,92.3076923076923,76.9230769230769,25.6410256410256,35.8974358974359,655.855855855856,4,1,0.743589743589744,0.435897435897436,0.230769230769231,0.333333333333333,74.3589743589744,130.769230769231,46.1538461538462,33.3333333333333,33.3333333333333,107.692307692308,4,1,0.384615384615385,0.256410256410256,0.102564102564103,0.0256410256410256,0.512820512820513,115.384615384615,51.2820512820513,10.2564102564103,5.12820512820513,51.2820512820513,233.333333333333,4,1,0,0.0512820512820513,0,0.41025641025641,0.0256410256410256,0.0769230769230769,0.0512820512820513,0.615384615384615,0.153846153846154,0.179487179487179,0,5.12820512820513,0,41.025641025641,5.12820512820513,7.69230769230769,15.3846153846154,123.076923076923,46.1538461538462,35.8974358974359,279.487179487179,4,1,0.384615384615385,0.256410256410256,0.102564102564103,0.0256410256410256,0.512820512820513,115.384615384615,51.2820512820513,10.2564102564103,5.12820512820513,51.2820512820513,233.333333333333,4,1,0,0.0512820512820513,0,0.0769230769230769,0.897435897435897,0,10.2564102564103,0,15.3846153846154,89.7435897435898,115.384615384616,4,1,0.133333333333333,0.846153846153846,0.0769230769230769,0.777777777777778,0.871794871794872,26.6666666666667,84.6153846153846,23.0769230769231,77.7777777777778,87.1794871794872,299.316239316239,4,1,0.542857142857143,0.535714285714286,0.263157894736842,0.542857142857143,0.535714285714286,0.263157894736842
"52","khwaja_gahr",26,0.0769230769230769,0.44,0.115384615384615,0.76,11.5384615384615,7.69230769230769,88,304,330.923076923077,4,1,0.615384615384615,0.961538461538462,1,0.769230769230769,0,0.461538461538462,0.423076923076923,0.461538461538462,0.153846153846154,184.615384615385,192.307692307692,300,230.769230769231,0,138.461538461538,84.6153846153846,46.1538461538462,15.3846153846154,1192.30769230769,4,1,1,0,0.884615384615385,0.115384615384615,100,0,176.923076923077,11.5384615384615,11.5384615384615,111.538461538462,4,1,0.5,0,0.923076923076923,0.461538461538462,0,150,0,92.3076923076923,92.3076923076923,0,334.615384615385,4,1,0,0.807692307692308,0.230769230769231,0.653846153846154,0.461538461538462,0.5,0.807692307692308,0.0384615384615385,0,0.269230769230769,0,80.7692307692308,46.1538461538462,65.3846153846154,92.3076923076923,50,242.307692307692,7.69230769230769,0,53.8461538461538,638.461538461538,4,1,0.5,0,0.923076923076923,0.461538461538462,0,150,0,92.3076923076923,92.3076923076923,0,334.615384615385,4,1,0,0.346153846153846,0.0384615384615385,0.0769230769230769,0.0384615384615385,0,69.2307692307692,11.5384615384615,15.3846153846154,3.84615384615385,100,4,1,0.375,0.0769230769230769,0,0.153846153846154,0.961538461538462,75,7.69230769230769,0,15.3846153846154,96.1538461538462,194.230769230769,4,1,1,1,1,1,1,1
"53","khwaja_sabz_posh",20,0.35,0.35,0.3,0.55,30,35,70,220,320,4,1,0.8,0.85,0.55,1,0.1,0.8,0.8,0.15,0.05,240,170,165,300,10,240,160,15,5,1305,4,1,1,0.15,0.55,0.3,100,45,110,30,30,130,4,1,0.15,0,0.55,0.35,0.5,45,0,55,70,50,220,4,1,0,0.6,0.05,0.25,0,0.05,1,0,0.25,0.2,0,60,10,25,0,5,300,0,75,40,515,4,1,0.15,0,0.55,0.35,0.5,45,0,55,70,50,220,4,1,0,0.4,0.25,0.4,1,0,80,75,80,100,335,4,1,0.4,0.9,0.1,0.1,0.9,80,90,30,10,90,300,4,1,0.35,0.95,1,0.35,0.95,1
"54","kot",14,0.0714285714285714,0.285714285714286,0.142857142857143,0,14.2857142857143,7.14285714285714,57.1428571428571,0,28.5714285714286,4,1,0,0.0714285714285714,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0,14.2857142857143,0,0,0,0,14.2857142857143,7.14285714285714,0,35.7142857142857,4,1,1,0.285714285714286,0.357142857142857,0.357142857142857,100,85.7142857142857,71.4285714285714,35.7142857142857,35.7142857142857,135.714285714286,4,1,0,0.142857142857143,0,0,0,0,28.5714285714286,0,0,0,28.5714285714286,4,1,0,0.5,0.857142857142857,0.0714285714285714,0.714285714285714,0.214285714285714,0,0.285714285714286,0.142857142857143,0.0714285714285714,0,50,171.428571428571,7.14285714285714,142.857142857143,21.4285714285714,0,57.1428571428571,42.8571428571429,14.2857142857143,507.142857142857,4,1,0,0.142857142857143,0,0,0,0,28.5714285714286,0,0,0,28.5714285714286,4,1,0,0.142857142857143,0,0,1,0,28.5714285714286,0,0,100,128.571428571429,4,1,0.357142857142857,0.428571428571429,0,0.142857142857143,0.357142857142857,71.4285714285714,42.8571428571429,0,14.2857142857143,35.7142857142857,164.285714285714,4,1,1,1,0.928571428571429,1,1,0.928571428571429
"55","lashkargah",33,0.0909090909090909,0.909090909090909,0,0.333333333333333,0,9.09090909090909,181.818181818182,133.333333333333,151.515151515151,4,1,0.393939393939394,0.484848484848485,0.636363636363636,0.333333333333333,0,0.454545454545455,0.272727272727273,0.303030303030303,0.363636363636364,118.181818181818,96.969696969697,190.909090909091,100,0,136.363636363636,54.5454545454545,30.3030303030303,36.3636363636364,763.636363636363,4,1,0.666666666666667,0.121212121212121,0.272727272727273,0.515151515151515,66.6666666666667,36.3636363636364,54.5454545454545,51.5151515151515,51.5151515151515,118.181818181818,4,1,0.393939393939394,0.0909090909090909,0.818181818181818,0,0.121212121212121,118.181818181818,18.1818181818182,81.8181818181818,0,12.1212121212121,230.30303030303,4,1,0,0.151515151515152,0.0303030303030303,0.303030303030303,0.0606060606060606,0.363636363636364,0.303030303030303,0.0303030303030303,0,0.272727272727273,0,15.1515151515152,6.06060606060606,30.3030303030303,12.1212121212121,36.3636363636364,90.9090909090909,6.06060606060606,0,54.5454545454545,251.515151515152,4,1,0.393939393939394,0.0909090909090909,0.818181818181818,0,0.121212121212121,118.181818181818,18.1818181818182,81.8181818181818,0,12.1212121212121,230.30303030303,4,1,0.0303030303030303,0,0,0.0606060606060606,0.181818181818182,6.06060606060606,0,0,12.1212121212121,18.1818181818182,36.3636363636364,4,1,0.133333333333333,0,0.333333333333333,0.757575757575758,0.515151515151515,26.6666666666667,0,100,75.7575757575758,51.5151515151515,253.939393939394,4,1,0.939393939393939,1,0.151515151515152,0.939393939393939,1,0.151515151515152
"56","marawara",15,0,0.333333333333333,0.133333333333333,0.133333333333333,13.3333333333333,0,66.6666666666667,53.3333333333333,66.6666666666666,4,1,0.266666666666667,0.2,0.266666666666667,0.133333333333333,0,0.333333333333333,0.4,0.0666666666666667,0.133333333333333,80,40,80,40,0,100,80,6.66666666666667,13.3333333333333,440,4,1,1,0.333333333333333,0.2,0.4,100,100,40,40,40,140,4,1,0.266666666666667,0.133333333333333,0.4,0.2,0.2,80,26.6666666666667,40,40,20,206.666666666667,4,1,0.266666666666667,0.4,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.2,0.133333333333333,0.333333333333333,0.133333333333333,53.3333333333333,40,120,33.3333333333333,66.6666666666667,33.3333333333333,60,26.6666666666667,100,26.6666666666667,560,4,1,0.266666666666667,0.133333333333333,0.4,0.2,0.2,80,26.6666666666667,40,40,20,206.666666666667,4,1,0.0666666666666667,0.133333333333333,0,0.133333333333333,0.933333333333333,13.3333333333333,26.6666666666667,0,26.6666666666667,93.3333333333333,160,4,1,0.666666666666667,0.6,0,0.333333333333333,0.733333333333333,133.333333333333,60,0,33.3333333333333,73.3333333333333,300,4,1,1,0.866666666666667,0.533333333333333,1,0.866666666666667,0.533333333333333
"57","maruf",75,1,1,1,0.04,100,100,200,16,316,4,1,0.84,0.733333333333333,0.08,0.173333333333333,0,0.186666666666667,0.906666666666667,0.4,0.413333333333333,252,146.666666666667,24,52,0,56,181.333333333333,40,41.3333333333333,793.333333333333,4,1,0.906666666666667,0.0266666666666667,0.653333333333333,0.32,90.6666666666667,8,130.666666666667,32,32,122.666666666667,4,1,0.04,0.706666666666667,1,0.0133333333333333,0.813333333333333,12,141.333333333333,100,2.66666666666667,81.3333333333333,337.333333333333,4,1,0,0.426666666666667,0.106666666666667,0.52,0,0.293333333333333,0.533333333333333,0.0933333333333333,0.12,0.306666666666667,0,42.6666666666667,21.3333333333333,52,0,29.3333333333333,160,18.6666666666667,36,61.3333333333333,421.333333333333,4,1,0.04,0.706666666666667,1,0.0133333333333333,0.813333333333333,12,141.333333333333,100,2.66666666666667,81.3333333333333,337.333333333333,4,1,0.04,0.12,0,0.0266666666666667,0.986666666666667,8,24,0,5.33333333333333,98.6666666666667,136,4,1,0.423728813559322,0.92,0.0266666666666667,0.906666666666667,0.96,84.7457627118644,92,8,90.6666666666667,96,371.412429378531,4,1,0.783783783783784,0.96,0.106666666666667,0.783783783783784,0.96,0.106666666666667
"58","maywand",44,0.886363636363636,0.886363636363636,0.886363636363636,0,88.6363636363636,88.6363636363636,177.272727272727,0,265.909090909091,4,1,0.795454545454545,0.454545454545455,0.0227272727272727,0.340909090909091,0.386363636363636,0.409090909090909,0.681818181818182,0.0454545454545455,0.25,238.636363636364,90.9090909090909,6.81818181818182,102.272727272727,38.6363636363636,122.727272727273,136.363636363636,4.54545454545455,25,765.909090909091,4,1,0.886363636363636,0.636363636363636,0.272727272727273,0.0909090909090909,88.6363636363636,190.909090909091,54.5454545454545,9.09090909090909,190.909090909091,279.545454545455,4,1,0,0,0.954545454545455,0.0681818181818182,0.5,0,0,95.4545454545455,13.6363636363636,50,159.090909090909,4,1,0,0.0909090909090909,0.227272727272727,0.636363636363636,0.340909090909091,0.522727272727273,0.159090909090909,0.659090909090909,0.181818181818182,0.545454545454545,0,9.09090909090909,45.4545454545455,63.6363636363636,68.1818181818182,52.2727272727273,47.7272727272727,131.818181818182,54.5454545454545,109.090909090909,581.818181818182,4,1,0,0,0.954545454545455,0.0681818181818182,0.5,0,0,95.4545454545455,13.6363636363636,50,159.090909090909,4,1,0,0.0227272727272727,0.0454545454545455,0.136363636363636,0.418604651162791,0,4.54545454545455,13.6363636363636,27.2727272727273,41.8604651162791,87.3150105708246,4,1,0.0975609756097561,0.931818181818182,0,0.886363636363636,0.840909090909091,19.5121951219512,93.1818181818182,0,88.6363636363636,84.0909090909091,285.421286031042,4,1,0.954545454545455,1,0.545454545454545,0.954545454545455,1,0.545454545454545
"59","mohammad_agha",38,0.105263157894737,0.815789473684211,0.947368421052632,0.157894736842105,94.7368421052632,10.5263157894737,163.157894736842,63.1578947368421,178.947368421053,4,1,1,0.947368421052632,0.131578947368421,0.837837837837838,0,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.657894736842105,300,189.473684210526,39.4736842105263,251.351351351351,0,7.89473684210526,5.26315789473684,2.63157894736842,65.7894736842105,861.877667140824,4,1,0.842105263157895,0,0.210526315789474,0.736842105263158,84.2105263157895,0,42.1052631578947,73.6842105263158,73.6842105263158,157.894736842105,4,1,0.0526315789473684,0.184210526315789,1,0,0.027027027027027,15.7894736842105,36.8421052631579,100,0,2.7027027027027,155.334281650071,4,1,0,0,0.131578947368421,0.289473684210526,0,0.0263157894736842,0,0.210526315789474,0.184210526315789,0.552631578947368,0,0,26.3157894736842,28.9473684210526,0,2.63157894736842,0,42.1052631578947,55.2631578947368,110.526315789474,265.789473684211,4,1,0.0526315789473684,0.184210526315789,1,0,0.027027027027027,15.7894736842105,36.8421052631579,100,0,2.7027027027027,155.334281650071,4,1,0,0.131578947368421,0.0789473684210526,0.0789473684210526,0.78125,0,26.3157894736842,23.6842105263158,15.7894736842105,78.125,143.914473684211,4,1,0,0.342105263157895,0.842105263157895,0.457142857142857,0.5,0,34.2105263157895,252.631578947368,45.7142857142857,50,382.556390977443,4,1,0.44,0,0.264705882352941,0.44,0,0.264705882352941
"60","muhmand_dara",17,0.0588235294117647,0.470588235294118,0.235294117647059,0,23.5294117647059,5.88235294117647,94.1176470588235,0,35.2941176470588,4,1,0,0.0588235294117647,0,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0.117647058823529,0,0,11.7647058823529,0,17.6470588235294,0,35.2941176470588,11.7647058823529,11.7647058823529,0,88.2352941176469,4,1,0.764705882352941,0.470588235294118,0.352941176470588,0.176470588235294,76.4705882352941,141.176470588235,70.5882352941177,17.6470588235294,17.6470588235294,94.1176470588235,4,1,0,0,0,0.176470588235294,0.0588235294117647,0,0,0,35.2941176470588,5.88235294117647,41.1764705882353,4,1,0,0.411764705882353,0.235294117647059,0.588235294117647,0.352941176470588,0.529411764705882,0,0.0588235294117647,0,0,0,41.1764705882353,47.0588235294118,58.8235294117647,70.5882352941177,52.9411764705882,0,11.7647058823529,0,0,282.352941176471,4,1,0,0,0,0.176470588235294,0.0588235294117647,0,0,0,35.2941176470588,5.88235294117647,41.1764705882353,4,1,0,0.235294117647059,0,0,0.823529411764706,0,47.0588235294118,0,0,82.3529411764706,129.411764705882,4,1,0,0.235294117647059,0.0588235294117647,0.705882352941177,0.823529411764706,0,23.5294117647059,17.6470588235294,70.5882352941177,82.3529411764706,194.117647058824,4,1,0.352941176470588,0.9375,0.5625,0.352941176470588,0.9375,0.5625
"61","muqur_badghis",12,0.416666666666667,0.5,0.0833333333333333,0.5,8.33333333333333,41.6666666666667,100,200,291.666666666667,4,1,0.5,0.666666666666667,0,0.333333333333333,0.166666666666667,0.0833333333333333,0.25,0.166666666666667,0.0833333333333333,150,133.333333333333,0,100,16.6666666666667,25,50,16.6666666666667,8.33333333333333,500,4,1,0.75,0,0.5,0.333333333333333,75,0,100,33.3333333333333,33.3333333333333,108.333333333333,4,1,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0,50,66.6666666666667,83.3333333333333,33.3333333333333,0,233.333333333333,4,1,0.0833333333333333,0.0833333333333333,0,0.416666666666667,0,0,0,0,0.0833333333333333,0.333333333333333,16.6666666666667,8.33333333333333,0,41.6666666666667,0,0,0,0,25,66.6666666666667,158.333333333333,4,1,0.166666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0,50,66.6666666666667,83.3333333333333,33.3333333333333,0,233.333333333333,4,1,0.0833333333333333,0.666666666666667,0,0,0.583333333333333,16.6666666666667,133.333333333333,0,0,58.3333333333333,208.333333333333,4,1,0.636363636363636,0.5,0.0833333333333333,0.666666666666667,0.5,127.272727272727,50,25,66.6666666666667,50,318.939393939394,4,1,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667
"62","muqur_ghazni",29,0.0689655172413793,0.827586206896552,0.206896551724138,0.275862068965517,20.6896551724138,6.89655172413793,165.51724137931,110.344827586207,144.827586206897,4,1,0.482758620689655,0.344827586206897,0.241379310344828,0.241379310344828,0.0344827586206897,0.137931034482759,0.275862068965517,0,0.103448275862069,144.827586206897,68.9655172413793,72.4137931034483,72.4137931034483,3.44827586206897,41.3793103448276,55.1724137931034,0,10.3448275862069,468.96551724138,4,1,0.862068965517241,0.0344827586206897,0.206896551724138,0.620689655172414,86.2068965517241,10.3448275862069,41.3793103448276,62.0689655172414,62.0689655172414,148.275862068965,4,1,0,0,0.758620689655172,0.206896551724138,0,0,0,75.8620689655172,41.3793103448276,0,117.241379310345,4,1,0,0.206896551724138,0,0.206896551724138,0,0.0344827586206897,0.0344827586206897,0.0344827586206897,0,0,0,20.6896551724138,0,20.6896551724138,0,3.44827586206897,10.3448275862069,6.89655172413793,0,0,62.0689655172414,4,1,0,0,0.758620689655172,0.206896551724138,0,0,0,75.8620689655172,41.3793103448276,0,117.241379310345,4,1,0,0.0344827586206897,0,0,0.586206896551724,0,6.89655172413793,0,0,58.6206896551724,65.5172413793103,4,1,0.333333333333333,0.0689655172413793,0.107142857142857,0.172413793103448,0.724137931034483,66.6666666666667,6.89655172413793,32.1428571428571,17.2413793103448,72.4137931034483,195.361247947455,4,1,0.551724137931034,0.586206896551724,0.620689655172414,0.551724137931034,0.586206896551724,0.620689655172414
"63","musa_qala",27,0.962962962962963,1,0.962962962962963,0.185185185185185,96.2962962962963,96.2962962962963,200,74.0740740740741,362.962962962963,4,1,0.62962962962963,0.555555555555556,0.962962962962963,1,0.962962962962963,1,0.037037037037037,0,0.962962962962963,188.888888888889,111.111111111111,288.888888888889,300,96.2962962962963,300,7.40740740740741,0,96.2962962962963,1388.88888888889,4,1,0.962962962962963,0.037037037037037,0.851851851851852,0.111111111111111,96.2962962962963,11.1111111111111,170.37037037037,11.1111111111111,11.1111111111111,107.407407407407,4,1,0.037037037037037,0,0.037037037037037,0,0.814814814814815,11.1111111111111,0,3.7037037037037,0,81.4814814814815,96.2962962962963,4,1,0,0.851851851851852,0.111111111111111,0.888888888888889,0.148148148148148,0.851851851851852,0.037037037037037,0,0,0,0,85.1851851851852,22.2222222222222,88.8888888888889,29.6296296296296,85.1851851851852,11.1111111111111,0,0,0,322.222222222222,4,1,0.037037037037037,0,0.037037037037037,0,0.814814814814815,11.1111111111111,0,3.7037037037037,0,81.4814814814815,96.2962962962963,4,1,0,0,0,0,0.962962962962963,0,0,0,0,96.2962962962963,96.2962962962963,4,1,0,0.925925925925926,0.296296296296296,0.962962962962963,0.555555555555556,0,92.5925925925926,88.8888888888889,96.2962962962963,55.5555555555556,333.333333333333,4,1,1,1,1,1,1,1
"64","nad_e_ali",16,0.4375,0.625,0.375,0.222222222222222,37.5,43.75,125,88.8888888888889,213.888888888889,4,1,0.8125,0.5,0.6875,0.8125,0.5,0.5,0.125,0,0.0625,243.75,100,206.25,243.75,50,150,25,0,6.25,1025,4,1,0.25,0.0625,0.8125,0.125,25,18.75,162.5,12.5,12.5,37.5,4,1,0.9375,0,1,0,0,281.25,0,100,0,0,381.25,4,1,0,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,6.25,0,12.5,0,0,18.75,18.75,18.75,0.9375,0,1,0,0,281.25,0,100,0,0,381.25,4,1,0,0.0625,0.0625,0.0625,0.6875,0,12.5,18.75,12.5,68.75,112.5,4,1,0.1,0.125,0.25,0.875,0.625,20,12.5,75,87.5,62.5,257.5,4,1,0.8125,0.875,0.5,0.8125,0.875,0.5
"65","nahr_e_seraj",67,0.388059701492537,0.761194029850746,0.298507462686567,0.432835820895522,29.8507462686567,38.8059701492537,152.238805970149,173.134328358209,280.597014925373,4,1,0.955223880597015,0.73134328358209,0.477611940298507,0.925373134328358,0.119402985074627,0.641791044776119,0.985074626865672,0.402985074626866,0.119402985074627,286.567164179104,146.268656716418,143.283582089552,277.611940298507,11.9402985074627,192.537313432836,197.014925373134,40.2985074626866,11.9402985074627,1307.46268656716,4,1,0.343283582089552,0.164179104477612,0.298507462686567,0.537313432835821,34.3283582089552,49.2537313432836,59.7014925373134,53.7313432835821,53.7313432835821,88.0597014925373,4,1,0,0.194029850746269,0.791044776119403,0.0895522388059701,0.119402985074627,0,38.8059701492537,79.1044776119403,17.910447761194,11.9402985074627,147.761194029851,4,1,0,0.0597014925373134,0,0.388059701492537,0.0149253731343284,0.611940298507463,0.238805970149254,0.0597014925373134,0.0149253731343284,0.298507462686567,0,5.97014925373134,0,38.8059701492537,2.98507462686567,61.1940298507463,71.6417910447761,11.9402985074627,4.47761194029851,59.7014925373134,256.716417910448,4,1,0,0.194029850746269,0.791044776119403,0.0895522388059701,0.119402985074627,0,38.8059701492537,79.1044776119403,17.910447761194,11.9402985074627,147.761194029851,4,1,0,0.0746268656716418,0,0.26865671641791,0.582089552238806,0,14.9253731343284,0,53.7313432835821,58.2089552238806,126.865671641791,4,1,0.850746268656716,0,0.119402985074627,0.701492537313433,0.925373134328358,170.149253731343,0,35.8208955223881,70.1492537313433,92.5373134328358,368.65671641791,4,1,0.641791044776119,0.552238805970149,0.552238805970149,0.641791044776119,0.552238805970149,0.552238805970149
"66","nawzad",45,0.977272727272727,1,0.955555555555556,0.219512195121951,95.5555555555556,97.7272727272727,200,87.8048780487805,378.814979058881,4,1,0.866666666666667,0.733333333333333,0.511111111111111,0.511111111111111,0.688888888888889,0.533333333333333,0.666666666666667,0.2,0.555555555555556,260,146.666666666667,153.333333333333,153.333333333333,68.8888888888889,160,133.333333333333,20,55.5555555555556,1151.11111111111,4,1,0.977777777777778,0.511111111111111,0.311111111111111,0.177777777777778,97.7777777777778,153.333333333333,62.2222222222222,17.7777777777778,153.333333333333,251.111111111111,4,1,0.0666666666666667,0.266666666666667,1,0.0222222222222222,0.222222222222222,20,53.3333333333333,100,4.44444444444444,22.2222222222222,200,4,1,0,0.511111111111111,0,0.288888888888889,0,0.244444444444444,0.2,0.288888888888889,0.0444444444444444,0.155555555555556,0,51.1111111111111,0,28.8888888888889,0,24.4444444444444,60,57.7777777777778,13.3333333333333,31.1111111111111,266.666666666667,4,1,0.0666666666666667,0.266666666666667,1,0.0222222222222222,0.222222222222222,20,53.3333333333333,100,4.44444444444444,22.2222222222222,200,4,1,0.111111111111111,0.133333333333333,0.0222222222222222,0.155555555555556,0.866666666666667,22.2222222222222,26.6666666666667,6.66666666666667,31.1111111111111,86.6666666666667,173.333333333333,4,1,0.0625,0.577777777777778,0.2,1,0.755555555555556,12.5,57.7777777777778,60,100,75.5555555555556,305.833333333333,4,1,0.513513513513513,0.35,0.414634146341463,0.513513513513513,0.35,0.414634146341463
